timestamp,stableValue,goldValue
1570442778.0,13313351,10000000
1570443378.0,13295139,10000000
1570443978.0,13214837,10000000
1570444578.0,13184432,10000000
1570445178.0,13190970,10000000
1570445778.0,13177524,10000000
1570446378.0,13218183,10000000
1570446978.0,13115291,10000000
1570447578.0,13073142,10000000
1570448178.0,13030065,10000000
1570448778.0,13047302,10000000
1570449378.0,12989842,10000000
1570449978.0,12965941,10000000
1570450578.0,12931519,10000000
1570451178.0,13075085,10000000
1570451778.0,12998304,10000000
1570452378.0,13033686,10000000
1570452978.0,12987205,10000000
1570453578.0,12922730,10000000
1570454178.0,12890575,10000000
1570454778.0,12927471,10000000
1570455378.0,12841161,10000000
1570455978.0,12723935,10000000
1570456578.0,12688515,10000000
1570457178.0,12792892,10000000
1570457778.0,12864715,10000000
1570458378.0,12861066,10000000
1570458978.0,12855909,10000000
1570459578.0,12816151,10000000
1570460178.0,12787601,10000000
1570460778.0,12808690,10000000
1570461378.0,12839019,10000000
1570461978.0,12902494,10000000
1570462578.0,12889252,10000000
1570463178.0,12936188,10000000
1570463778.0,12848551,10000000
1570464378.0,12658399,10000000
1570464978.0,12597770,10000000
1570465578.0,12567513,10000000
1570466178.0,12524321,10000000
1570466778.0,12474281,10000000
1570467378.0,12399990,10000000
1570467978.0,12364855,10000000
1570468578.0,12375777,10000000
1570469178.0,12379767,10000000
1570469778.0,12331550,10000000
1570470378.0,12302665,10000000
1570470978.0,12348802,10000000
1570471578.0,12348703,10000000
1570472178.0,12527045,10000000
1570472778.0,12519862,10000000
1570473378.0,12465033,10000000
1570473978.0,12526229,10000000
1570474578.0,12562024,10000000
1570475178.0,12577861,10000000
1570475778.0,12604257,10000000
1570476378.0,12656323,10000000
1570476978.0,12653793,10000000
1570477578.0,12643627,10000000
1570478178.0,12595705,10000000
1570478778.0,12633346,10000000
1570479378.0,12639342,10000000
1570479978.0,12656858,10000000
1570480578.0,12694696,10000000
1570481178.0,12782949,10000000
1570481778.0,12697537,10000000
1570482378.0,12716500,10000000
1570482978.0,12653191,10000000
1570483578.0,12650457,10000000
1570484178.0,12670396,10000000
1570484778.0,12615074,10000000
1570485378.0,12655038,10000000
1570485978.0,12657161,10000000
1570486578.0,12653866,10000000
1570487178.0,12631723,10000000
1570487778.0,12696020,10000000
1570488378.0,12663121,10000000
1570488978.0,12678704,10000000
1570489578.0,12662112,10000000
1570490178.0,12599261,10000000
1570490778.0,12621091,10000000
1570491378.0,12572985,10000000
1570491978.0,12649411,10000000
1570492578.0,12550560,10000000
1570493178.0,12607530,10000000
1570493778.0,12568313,10000000
1570494378.0,12531943,10000000
1570494978.0,12546380,10000000
1570495578.0,12548423,10000000
1570496178.0,12566031,10000000
1570496778.0,12612612,10000000
1570497378.0,12499285,10000000
1570497978.0,12484107,10000000
1570498578.0,12446094,10000000
1570499178.0,12510703,10000000
1570499778.0,12369402,10000000
1570500378.0,12299974,10000000
1570500978.0,12365383,10000000
1570501578.0,12448509,10000000
1570502178.0,12467459,10000000
1570502778.0,12490262,10000000
1570503378.0,12487994,10000000
1570503978.0,12414647,10000000
1570504578.0,12359198,10000000
1570505178.0,12335490,10000000
1570505778.0,12180692,10000000
1570506378.0,12191793,10000000
1570506978.0,12170396,10000000
1570507578.0,12214960,10000000
1570508178.0,12199600,10000000
1570508778.0,12186167,10000000
1570509378.0,12182459,10000000
1570509978.0,12056926,10000000
1570510578.0,12031537,10000000
1570511178.0,11958453,10000000
1570511778.0,12065653,10000000
1570512378.0,12103178,10000000
1570512978.0,12085461,10000000
1570513578.0,12099996,10000000
1570514178.0,12173111,10000000
1570514778.0,12085721,10000000
1570515378.0,12033233,10000000
1570515978.0,12007218,10000000
1570516578.0,12063141,10000000
1570517178.0,12019956,10000000
1570517778.0,12015577,10000000
1570518378.0,11958717,10000000
1570518978.0,12004508,10000000
1570519578.0,12046979,10000000
1570520178.0,12015722,10000000
1570520778.0,12091944,10000000
1570521378.0,12034142,10000000
1570521978.0,11937493,10000000
1570522578.0,11861074,10000000
1570523178.0,11794194,10000000
1570523778.0,11745416,10000000
1570524378.0,11790365,10000000
1570524978.0,11787796,10000000
1570525578.0,11818577,10000000
1570526178.0,11774603,10000000
1570526778.0,11785528,10000000
1570527378.0,11835150,10000000
1570527978.0,11777471,10000000
1570528578.0,11799241,10000000
1570529178.0,11664461,10000000
1570529778.0,11758043,10000000
1570530378.0,11742540,10000000
1570530978.0,11772697,10000000
1570531578.0,11755064,10000000
1570532178.0,11727722,10000000
1570532778.0,11817852,10000000
1570533378.0,11815325,10000000
1570533978.0,11802987,10000000
1570534578.0,11783274,10000000
1570535178.0,11788418,10000000
1570535778.0,11784482,10000000
1570536378.0,11739820,10000000
1570536978.0,11860387,10000000
1570537578.0,11856479,10000000
1570538178.0,11877749,10000000
1570538778.0,11925887,10000000
1570539378.0,11868848,10000000
1570539978.0,11884095,10000000
1570540578.0,11897735,10000000
1570541178.0,11902981,10000000
1570541778.0,11904871,10000000
1570542378.0,12030490,10000000
1570542978.0,12010402,10000000
1570543578.0,12120048,10000000
1570544178.0,12228809,10000000
1570544778.0,12172137,10000000
1570545378.0,12278395,10000000
1570545978.0,12269713,10000000
1570546578.0,12318731,10000000
1570547178.0,12292709,10000000
1570547778.0,12309236,10000000
1570548378.0,12326804,10000000
1570548978.0,12261685,10000000
1570549578.0,12288081,10000000
1570550178.0,12349678,10000000
1570550778.0,12317860,10000000
1570551378.0,12330680,10000000
1570551978.0,12330067,10000000
1570552578.0,12224150,10000000
1570553178.0,12274137,10000000
1570553778.0,12254052,10000000
1570554378.0,12283790,10000000
1570554978.0,12205301,10000000
1570555578.0,12198195,10000000
1570556178.0,12198899,10000000
1570556778.0,12127844,10000000
1570557378.0,12145224,10000000
1570557978.0,12140690,10000000
1570558578.0,12133034,10000000
1570559178.0,12076580,10000000
1570559778.0,12095978,10000000
1570560378.0,12164379,10000000
1570560978.0,12156312,10000000
1570561578.0,12152955,10000000
1570562178.0,12130715,10000000
1570562778.0,12106871,10000000
1570563378.0,12051536,10000000
1570563978.0,12086233,10000000
1570564578.0,12202872,10000000
1570565178.0,12248530,10000000
1570565778.0,12272252,10000000
1570566378.0,12226191,10000000
1570566978.0,12270065,10000000
1570567578.0,12256213,10000000
1570568178.0,12311166,10000000
1570568778.0,12316951,10000000
1570569378.0,12323477,10000000
1570569978.0,12308280,10000000
1570570578.0,12318737,10000000
1570571178.0,12278265,10000000
1570571778.0,12254044,10000000
1570572378.0,12204629,10000000
1570572978.0,12192836,10000000
1570573578.0,12156667,10000000
1570574178.0,12071580,10000000
1570574778.0,12043612,10000000
1570575378.0,12113875,10000000
1570575978.0,12105642,10000000
1570576578.0,12082857,10000000
1570577178.0,12025087,10000000
1570577778.0,11993317,10000000
1570578378.0,11955950,10000000
1570578978.0,12000110,10000000
1570579578.0,11953674,10000000
1570580178.0,11917393,10000000
1570580778.0,11978221,10000000
1570581378.0,12037473,10000000
1570581978.0,12027260,10000000
1570582578.0,11986904,10000000
1570583178.0,12042391,10000000
1570583778.0,12039650,10000000
1570584378.0,11938696,10000000
1570584978.0,11908259,10000000
1570585578.0,11926516,10000000
1570586178.0,11943236,10000000
1570586778.0,11913787,10000000
1570587378.0,11841466,10000000
1570587978.0,11780166,10000000
1570588578.0,11840838,10000000
1570589178.0,11811091,10000000
1570589778.0,11715889,10000000
1570590378.0,11683772,10000000
1570590978.0,11762906,10000000
1570591578.0,11705094,10000000
1570592178.0,11748771,10000000
1570592778.0,11759827,10000000
1570593378.0,11772951,10000000
1570593978.0,11723390,10000000
1570594578.0,11750819,10000000
1570595178.0,11692170,10000000
1570595778.0,11690046,10000000
1570596378.0,11701040,10000000
1570596978.0,11710034,10000000
1570597578.0,11704700,10000000
1570598178.0,11753074,10000000
1570598778.0,11806261,10000000
1570599378.0,11714929,10000000
1570599978.0,11705337,10000000
1570600578.0,11718799,10000000
1570601178.0,11758099,10000000
1570601778.0,11781825,10000000
1570602378.0,11778246,10000000
1570602978.0,11775114,10000000
1570603578.0,11745704,10000000
1570604178.0,11719075,10000000
1570604778.0,11765964,10000000
1570605378.0,11766698,10000000
1570605978.0,11772746,10000000
1570606578.0,11717877,10000000
1570607178.0,11737456,10000000
1570607778.0,11789508,10000000
1570608378.0,11901026,10000000
1570608978.0,11959442,10000000
1570609578.0,12020858,10000000
1570610178.0,12096645,10000000
1570610778.0,12052735,10000000
1570611378.0,12004886,10000000
1570611978.0,12078162,10000000
1570612578.0,12110206,10000000
1570613178.0,12128179,10000000
1570613778.0,12161710,10000000
1570614378.0,12155414,10000000
1570614978.0,12194694,10000000
1570615578.0,12208478,10000000
1570616178.0,12197515,10000000
1570616778.0,12173387,10000000
1570617378.0,12211502,10000000
1570617978.0,12177834,10000000
1570618578.0,12196085,10000000
1570619178.0,12213039,10000000
1570619778.0,12279110,10000000
1570620378.0,12281627,10000000
1570620978.0,12312933,10000000
1570621578.0,12338248,10000000
1570622178.0,12346611,10000000
1570622778.0,12347298,10000000
1570623378.0,12302146,10000000
1570623978.0,12257229,10000000
1570624578.0,12170007,10000000
1570625178.0,12184167,10000000
1570625778.0,12229539,10000000
1570626378.0,12216430,10000000
1570626978.0,12190539,10000000
1570627578.0,12145862,10000000
1570628178.0,12112599,10000000
1570628778.0,12146435,10000000
1570629378.0,12138769,10000000
1570629978.0,12104145,10000000
1570630578.0,12017329,10000000
1570631178.0,12034480,10000000
1570631778.0,12003705,10000000
1570632378.0,11971968,10000000
1570632978.0,11997238,10000000
1570633578.0,12061709,10000000
1570634178.0,12127952,10000000
1570634778.0,12134982,10000000
1570635378.0,12162786,10000000
1570635978.0,12121084,10000000
1570636578.0,12145931,10000000
1570637178.0,12046357,10000000
1570637778.0,11909496,10000000
1570638378.0,11886153,10000000
1570638978.0,11962906,10000000
1570639578.0,12011428,10000000
1570640178.0,11945465,10000000
1570640778.0,11881467,10000000
1570641378.0,11879200,10000000
1570641978.0,11927297,10000000
1570642578.0,11931759,10000000
1570643178.0,11990290,10000000
1570643778.0,11860781,10000000
1570644378.0,11818662,10000000
1570644978.0,11821559,10000000
1570645578.0,11851139,10000000
1570646178.0,11862651,10000000
1570646778.0,11903977,10000000
1570647378.0,11919854,10000000
1570647978.0,11959494,10000000
1570648578.0,12033564,10000000
1570649178.0,12089394,10000000
1570649778.0,12015041,10000000
1570650378.0,11970220,10000000
1570650978.0,12001705,10000000
1570651578.0,12064586,10000000
1570652178.0,12058424,10000000
1570652778.0,12051874,10000000
1570653378.0,12068363,10000000
1570653978.0,12112771,10000000
1570654578.0,12141515,10000000
1570655178.0,12133590,10000000
1570655778.0,12126170,10000000
1570656378.0,12130106,10000000
1570656978.0,12115234,10000000
1570657578.0,12124645,10000000
1570658178.0,12132608,10000000
1570658778.0,12207063,10000000
1570659378.0,12226115,10000000
1570659978.0,12206218,10000000
1570660578.0,12223498,10000000
1570661178.0,12264131,10000000
1570661778.0,12208207,10000000
1570662378.0,12094652,10000000
1570662978.0,12050134,10000000
1570663578.0,12124646,10000000
1570664178.0,12181326,10000000
1570664778.0,12183518,10000000
1570665378.0,12201475,10000000
1570665978.0,12239376,10000000
1570666578.0,12095680,10000000
1570667178.0,12172440,10000000
1570667778.0,12138091,10000000
1570668378.0,12136169,10000000
1570668978.0,12057377,10000000
1570669578.0,12114981,10000000
1570670178.0,12105967,10000000
1570670778.0,12125173,10000000
1570671378.0,12170505,10000000
1570671978.0,12237721,10000000
1570672578.0,12242526,10000000
1570673178.0,12329591,10000000
1570673778.0,12238222,10000000
1570674378.0,12218772,10000000
1570674978.0,12144917,10000000
1570675578.0,12103688,10000000
1570676178.0,12141255,10000000
1570676778.0,12060170,10000000
1570677378.0,11979828,10000000
1570677978.0,11961634,10000000
1570678578.0,11937906,10000000
1570679178.0,11981140,10000000
1570679778.0,12045338,10000000
1570680378.0,11997520,10000000
1570680978.0,12025644,10000000
1570681578.0,11998361,10000000
1570682178.0,11985003,10000000
1570682778.0,11980885,10000000
1570683378.0,12023411,10000000
1570683978.0,12051655,10000000
1570684578.0,12025613,10000000
1570685178.0,12013451,10000000
1570685778.0,12029132,10000000
1570686378.0,11935136,10000000
1570686978.0,11918355,10000000
1570687578.0,11925035,10000000
1570688178.0,11945341,10000000
1570688778.0,11960409,10000000
1570689378.0,11988080,10000000
1570689978.0,11892268,10000000
1570690578.0,11849823,10000000
1570691178.0,11984104,10000000
1570691778.0,11996705,10000000
1570692378.0,11941479,10000000
1570692978.0,12024287,10000000
1570693578.0,11982206,10000000
1570694178.0,12011031,10000000
1570694778.0,11998800,10000000
1570695378.0,11962099,10000000
1570695978.0,11896324,10000000
1570696578.0,11883040,10000000
1570697178.0,11867654,10000000
1570697778.0,11841260,10000000
1570698378.0,11773425,10000000
1570698978.0,11734123,10000000
1570699578.0,11806630,10000000
1570700178.0,11810490,10000000
1570700778.0,11824367,10000000
1570701378.0,11745420,10000000
1570701978.0,11838379,10000000
1570702578.0,11857430,10000000
1570703178.0,11864413,10000000
1570703778.0,11894564,10000000
1570704378.0,11901284,10000000
1570704978.0,11885592,10000000
1570705578.0,11821155,10000000
1570706178.0,11791222,10000000
1570706778.0,11735637,10000000
1570707378.0,11799859,10000000
1570707978.0,11769746,10000000
1570708578.0,11701669,10000000
1570709178.0,11733527,10000000
1570709778.0,11774496,10000000
1570710378.0,11777814,10000000
1570710978.0,11766963,10000000
1570711578.0,11778315,10000000
1570712178.0,11764337,10000000
1570712778.0,11779185,10000000
1570713378.0,11696907,10000000
1570713978.0,11709556,10000000
1570714578.0,11692196,10000000
1570715178.0,11671983,10000000
1570715778.0,11647605,10000000
1570716378.0,11610374,10000000
1570716978.0,11579395,10000000
1570717578.0,11475749,10000000
1570718178.0,11530616,10000000
1570718778.0,11565239,10000000
1570719378.0,11636275,10000000
1570719978.0,11591104,10000000
1570720578.0,11459323,10000000
1570721178.0,11471861,10000000
1570721778.0,11445277,10000000
1570722378.0,11493166,10000000
1570722978.0,11576865,10000000
1570723578.0,11620328,10000000
1570724178.0,11600987,10000000
1570724778.0,11594027,10000000
1570725378.0,11582091,10000000
1570725978.0,11582590,10000000
1570726578.0,11536419,10000000
1570727178.0,11423798,10000000
1570727778.0,11378542,10000000
1570728378.0,11352209,10000000
1570728978.0,11332793,10000000
1570729578.0,11318599,10000000
1570730178.0,11272183,10000000
1570730778.0,11197853,10000000
1570731378.0,11185316,10000000
1570731978.0,11166794,10000000
1570732578.0,11209613,10000000
1570733178.0,11200940,10000000
1570733778.0,11275150,10000000
1570734378.0,11333726,10000000
1570734978.0,11290245,10000000
1570735578.0,11293987,10000000
1570736178.0,11396893,10000000
1570736778.0,11369676,10000000
1570737378.0,11382487,10000000
1570737978.0,11493030,10000000
1570738578.0,11497975,10000000
1570739178.0,11540520,10000000
1570739778.0,11565765,10000000
1570740378.0,11721301,10000000
1570740978.0,11715001,10000000
1570741578.0,11757241,10000000
1570742178.0,11713954,10000000
1570742778.0,11778931,10000000
1570743378.0,11741133,10000000
1570743978.0,11733926,10000000
1570744578.0,11746353,10000000
1570745178.0,11683024,10000000
1570745778.0,11709680,10000000
1570746378.0,11761268,10000000
1570746978.0,11702456,10000000
1570747578.0,11675936,10000000
1570748178.0,11688787,10000000
1570748778.0,11647169,10000000
1570749378.0,11682080,10000000
1570749978.0,11629301,10000000
1570750578.0,11671673,10000000
1570751178.0,11669859,10000000
1570751778.0,11705849,10000000
1570752378.0,11713059,10000000
1570752978.0,11704087,10000000
1570753578.0,11580646,10000000
1570754178.0,11701181,10000000
1570754778.0,11728078,10000000
1570755378.0,11717585,10000000
1570755978.0,11681174,10000000
1570756578.0,11684237,10000000
1570757178.0,11748717,10000000
1570757778.0,11772687,10000000
1570758378.0,11776557,10000000
1570758978.0,11751803,10000000
1570759578.0,11721976,10000000
1570760178.0,11716191,10000000
1570760778.0,11783643,10000000
1570761378.0,11768899,10000000
1570761978.0,11882636,10000000
1570762578.0,11866638,10000000
1570763178.0,11969355,10000000
1570763778.0,11903018,10000000
1570764378.0,11865126,10000000
1570764978.0,11852643,10000000
1570765578.0,11752690,10000000
1570766178.0,11766604,10000000
1570766778.0,11671489,10000000
1570767378.0,11541532,10000000
1570767978.0,11476788,10000000
1570768578.0,11460673,10000000
1570769178.0,11352459,10000000
1570769778.0,11377635,10000000
1570770378.0,11383382,10000000
1570770978.0,11333378,10000000
1570771578.0,11278797,10000000
1570772178.0,11274084,10000000
1570772778.0,11331048,10000000
1570773378.0,11260352,10000000
1570773978.0,11299252,10000000
1570774578.0,11355473,10000000
1570775178.0,11255800,10000000
1570775778.0,11190628,10000000
1570776378.0,11220151,10000000
1570776978.0,11205272,10000000
1570777578.0,11232247,10000000
1570778178.0,11168924,10000000
1570778778.0,11168724,10000000
1570779378.0,11267271,10000000
1570779978.0,11300395,10000000
1570780578.0,11318448,10000000
1570781178.0,11220095,10000000
1570781778.0,11222987,10000000
1570782378.0,11178487,10000000
1570782978.0,11176591,10000000
1570783578.0,11178005,10000000
1570784178.0,11169219,10000000
1570784778.0,11192813,10000000
1570785378.0,11076816,10000000
1570785978.0,11066079,10000000
1570786578.0,11094186,10000000
1570787178.0,11024719,10000000
1570787778.0,10972806,10000000
1570788378.0,10899997,10000000
1570788978.0,10904285,10000000
1570789578.0,10912041,10000000
1570790178.0,10851378,10000000
1570790778.0,10869947,10000000
1570791378.0,10883965,10000000
1570791978.0,10946539,10000000
1570792578.0,10965698,10000000
1570793178.0,10924794,10000000
1570793778.0,10898496,10000000
1570794378.0,10914576,10000000
1570794978.0,10878835,10000000
1570795578.0,10839995,10000000
1570796178.0,10835942,10000000
1570796778.0,10791389,10000000
1570797378.0,10839196,10000000
1570797978.0,10836621,10000000
1570798578.0,10915121,10000000
1570799178.0,10933984,10000000
1570799778.0,10940907,10000000
1570800378.0,10933743,10000000
1570800978.0,10934460,10000000
1570801578.0,10972285,10000000
1570802178.0,10987106,10000000
1570802778.0,10986421,10000000
1570803378.0,11057591,10000000
1570803978.0,11063637,10000000
1570804578.0,11052685,10000000
1570805178.0,11021561,10000000
1570805778.0,11044148,10000000
1570806378.0,11070314,10000000
1570806978.0,11060698,10000000
1570807578.0,11063814,10000000
1570808178.0,11023261,10000000
1570808778.0,10985883,10000000
1570809378.0,10996319,10000000
1570809978.0,11004334,10000000
1570810578.0,11049376,10000000
1570811178.0,10981830,10000000
1570811778.0,11031559,10000000
1570812378.0,11029811,10000000
1570812978.0,11089940,10000000
1570813578.0,11166236,10000000
1570814178.0,11156277,10000000
1570814778.0,11256228,10000000
1570815378.0,11323497,10000000
1570815978.0,11343947,10000000
1570816578.0,11386066,10000000
1570817178.0,11357191,10000000
1570817778.0,11323176,10000000
1570818378.0,11306329,10000000
1570818978.0,11227055,10000000
1570819578.0,11213565,10000000
1570820178.0,11237580,10000000
1570820778.0,11220987,10000000
1570821378.0,11277189,10000000
1570821978.0,11278329,10000000
1570822578.0,11313806,10000000
1570823178.0,11360058,10000000
1570823778.0,11327283,10000000
1570824378.0,11274284,10000000
1570824978.0,11233807,10000000
1570825578.0,11349656,10000000
1570826178.0,11308398,10000000
1570826778.0,11291034,10000000
1570827378.0,11305401,10000000
1570827978.0,11233442,10000000
1570828578.0,11225448,10000000
1570829178.0,11229319,10000000
1570829778.0,11261952,10000000
1570830378.0,11213656,10000000
1570830978.0,11208881,10000000
1570831578.0,11242191,10000000
1570832178.0,11333049,10000000
1570832778.0,11360459,10000000
1570833378.0,11376837,10000000
1570833978.0,11425853,10000000
1570834578.0,11488196,10000000
1570835178.0,11380716,10000000
1570835778.0,11416558,10000000
1570836378.0,11432432,10000000
1570836978.0,11441744,10000000
1570837578.0,11427789,10000000
1570838178.0,11391461,10000000
1570838778.0,11423791,10000000
1570839378.0,11443207,10000000
1570839978.0,11400162,10000000
1570840578.0,11447488,10000000
1570841178.0,11450261,10000000
1570841778.0,11354780,10000000
1570842378.0,11394047,10000000
1570842978.0,11472715,10000000
1570843578.0,11388422,10000000
1570844178.0,11394068,10000000
1570844778.0,11371485,10000000
1570845378.0,11493770,10000000
1570845978.0,11489854,10000000
1570846578.0,11423636,10000000
1570847178.0,11415733,10000000
1570847778.0,11422650,10000000
1570848378.0,11345500,10000000
1570848978.0,11346159,10000000
1570849578.0,11303960,10000000
1570850178.0,11307129,10000000
1570850778.0,11283576,10000000
1570851378.0,11358953,10000000
1570851978.0,11371157,10000000
1570852578.0,11338698,10000000
1570853178.0,11368812,10000000
1570853778.0,11365594,10000000
1570854378.0,11414921,10000000
1570854978.0,11331068,10000000
1570855578.0,11417130,10000000
1570856178.0,11382761,10000000
1570856778.0,11342398,10000000
1570857378.0,11325988,10000000
1570857978.0,11335983,10000000
1570858578.0,11279553,10000000
1570859178.0,11244109,10000000
1570859778.0,11236325,10000000
1570860378.0,11284220,10000000
1570860978.0,11263368,10000000
1570861578.0,11305203,10000000
1570862178.0,11322724,10000000
1570862778.0,11317560,10000000
1570863378.0,11283365,10000000
1570863978.0,11279247,10000000
1570864578.0,11282235,10000000
1570865178.0,11340761,10000000
1570865778.0,11326512,10000000
1570866378.0,11310166,10000000
1570866978.0,11347758,10000000
1570867578.0,11289839,10000000
1570868178.0,11320125,10000000
1570868778.0,11309007,10000000
1570869378.0,11333495,10000000
1570869978.0,11359970,10000000
1570870578.0,11384725,10000000
1570871178.0,11413103,10000000
1570871778.0,11388834,10000000
1570872378.0,11416503,10000000
1570872978.0,11438360,10000000
1570873578.0,11471727,10000000
1570874178.0,11491087,10000000
1570874778.0,11557459,10000000
1570875378.0,11534493,10000000
1570875978.0,11489481,10000000
1570876578.0,11548144,10000000
1570877178.0,11617359,10000000
1570877778.0,11622962,10000000
1570878378.0,11567767,10000000
1570878978.0,11555076,10000000
1570879578.0,11568906,10000000
1570880178.0,11507170,10000000
1570880778.0,11449054,10000000
1570881378.0,11426306,10000000
1570881978.0,11421725,10000000
1570882578.0,11436733,10000000
1570883178.0,11479870,10000000
1570883778.0,11464756,10000000
1570884378.0,11459954,10000000
1570884978.0,11494661,10000000
1570885578.0,11519213,10000000
1570886178.0,11527342,10000000
1570886778.0,11413833,10000000
1570887378.0,11498312,10000000
1570887978.0,11427253,10000000
1570888578.0,11373926,10000000
1570889178.0,11454707,10000000
1570889778.0,11403674,10000000
1570890378.0,11391105,10000000
1570890978.0,11420245,10000000
1570891578.0,11438595,10000000
1570892178.0,11407544,10000000
1570892778.0,11473093,10000000
1570893378.0,11445397,10000000
1570893978.0,11456456,10000000
1570894578.0,11462745,10000000
1570895178.0,11413504,10000000
1570895778.0,11439248,10000000
1570896378.0,11531378,10000000
1570896978.0,11598228,10000000
1570897578.0,11573871,10000000
1570898178.0,11603202,10000000
1570898778.0,11582701,10000000
1570899378.0,11659604,10000000
1570899978.0,11720383,10000000
1570900578.0,11639811,10000000
1570901178.0,11538537,10000000
1570901778.0,11558467,10000000
1570902378.0,11536095,10000000
1570902978.0,11525137,10000000
1570903578.0,11520241,10000000
1570904178.0,11515553,10000000
1570904778.0,11551196,10000000
1570905378.0,11668491,10000000
1570905978.0,11632012,10000000
1570906578.0,11647470,10000000
1570907178.0,11624094,10000000
1570907778.0,11591039,10000000
1570908378.0,11615094,10000000
1570908978.0,11531045,10000000
1570909578.0,11600883,10000000
1570910178.0,11608458,10000000
1570910778.0,11629284,10000000
1570911378.0,11599513,10000000
1570911978.0,11539826,10000000
1570912578.0,11597017,10000000
1570913178.0,11606893,10000000
1570913778.0,11631560,10000000
1570914378.0,11687059,10000000
1570914978.0,11690001,10000000
1570915578.0,11692467,10000000
1570916178.0,11689178,10000000
1570916778.0,11606072,10000000
1570917378.0,11643146,10000000
1570917978.0,11688824,10000000
1570918578.0,11658683,10000000
1570919178.0,11629426,10000000
1570919778.0,11622866,10000000
1570920378.0,11625699,10000000
1570920978.0,11537349,10000000
1570921578.0,11527675,10000000
1570922178.0,11544140,10000000
1570922778.0,11524501,10000000
1570923378.0,11459774,10000000
1570923978.0,11442502,10000000
1570924578.0,11449200,10000000
1570925178.0,11387682,10000000
1570925778.0,11264881,10000000
1570926378.0,11288220,10000000
1570926978.0,11283128,10000000
1570927578.0,11282428,10000000
1570928178.0,11269242,10000000
1570928778.0,11275854,10000000
1570929378.0,11263716,10000000
1570929978.0,11383365,10000000
1570930578.0,11388596,10000000
1570931178.0,11416348,10000000
1570931778.0,11390298,10000000
1570932378.0,11350945,10000000
1570932978.0,11291593,10000000
1570933578.0,11330041,10000000
1570934178.0,11324916,10000000
1570934778.0,11262722,10000000
1570935378.0,11272485,10000000
1570935978.0,11292902,10000000
1570936578.0,11280573,10000000
1570937178.0,11361298,10000000
1570937778.0,11398761,10000000
1570938378.0,11419909,10000000
1570938978.0,11334285,10000000
1570939578.0,11346424,10000000
1570940178.0,11352899,10000000
1570940778.0,11319280,10000000
1570941378.0,11283279,10000000
1570941978.0,11277375,10000000
1570942578.0,11350150,10000000
1570943178.0,11372472,10000000
1570943778.0,11303765,10000000
1570944378.0,11262952,10000000
1570944978.0,11296883,10000000
1570945578.0,11268761,10000000
1570946178.0,11306783,10000000
1570946778.0,11329379,10000000
1570947378.0,11281265,10000000
1570947978.0,11199183,10000000
1570948578.0,11213195,10000000
1570949178.0,11160496,10000000
1570949778.0,11155097,10000000
1570950378.0,11218729,10000000
1570950978.0,11217261,10000000
1570951578.0,11151443,10000000
1570952178.0,11194560,10000000
1570952778.0,11134959,10000000
1570953378.0,11158001,10000000
1570953978.0,11173973,10000000
1570954578.0,11167436,10000000
1570955178.0,11100221,10000000
1570955778.0,11103677,10000000
1570956378.0,11105112,10000000
1570956978.0,11091759,10000000
1570957578.0,11210334,10000000
1570958178.0,11199970,10000000
1570958778.0,11163558,10000000
1570959378.0,11147431,10000000
1570959978.0,11120800,10000000
1570960578.0,11093593,10000000
1570961178.0,11068692,10000000
1570961778.0,11015879,10000000
1570962378.0,10971562,10000000
1570962978.0,11002170,10000000
1570963578.0,11029924,10000000
1570964178.0,11070373,10000000
1570964778.0,11094854,10000000
1570965378.0,11096450,10000000
1570965978.0,11099149,10000000
1570966578.0,11085761,10000000
1570967178.0,10987473,10000000
1570967778.0,10971751,10000000
1570968378.0,10931978,10000000
1570968978.0,10964897,10000000
1570969578.0,10991162,10000000
1570970178.0,10970107,10000000
1570970778.0,10987481,10000000
1570971378.0,10991206,10000000
1570971978.0,11057304,10000000
1570972578.0,10992866,10000000
1570973178.0,10935617,10000000
1570973778.0,10901465,10000000
1570974378.0,10920916,10000000
1570974978.0,10966833,10000000
1570975578.0,10927551,10000000
1570976178.0,10883561,10000000
1570976778.0,10885331,10000000
1570977378.0,10887678,10000000
1570977978.0,10866251,10000000
1570978578.0,10875250,10000000
1570979178.0,10849637,10000000
1570979778.0,10813173,10000000
1570980378.0,10869206,10000000
1570980978.0,10847427,10000000
1570981578.0,10868910,10000000
1570982178.0,10881442,10000000
1570982778.0,10833791,10000000
1570983378.0,10853405,10000000
1570983978.0,10873896,10000000
1570984578.0,10887116,10000000
1570985178.0,10856635,10000000
1570985778.0,10920277,10000000
1570986378.0,10928572,10000000
1570986978.0,10998934,10000000
1570987578.0,10976149,10000000
1570988178.0,10900978,10000000
1570988778.0,10884651,10000000
1570989378.0,10929180,10000000
1570989978.0,10944067,10000000
1570990578.0,10999330,10000000
1570991178.0,11031845,10000000
1570991778.0,11001682,10000000
1570992378.0,11038555,10000000
1570992978.0,11025395,10000000
1570993578.0,11035372,10000000
1570994178.0,11118035,10000000
1570994778.0,11163487,10000000
1570995378.0,11195514,10000000
1570995978.0,11145610,10000000
1570996578.0,11144405,10000000
1570997178.0,11121864,10000000
1570997778.0,11022113,10000000
1570998378.0,11074677,10000000
1570998978.0,11030751,10000000
1570999578.0,11144718,10000000
1571000178.0,11039504,10000000
1571000778.0,11058782,10000000
1571001378.0,11047693,10000000
